week,name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
16,C.Shorts,00-0028052,yes,JAC,WR,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,9,,,,,,,,,,,9,0,2,0,0,0,15,,,,,,,
16,B.Bortles,00-0031407,yes,JAC,QB,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,26,13,0,1,0,0,115,,,,,,,,,,,,,,,,,,5,19,0,0,0,0,50
16,S.Johnson,00-0031243,yes,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,0,0,3
16,J.Todman,00-0028121,yes,JAC,RB,,,,,,,,,,,,,,,,,,,,29,29,0,1,0,,,,,,,,,,,,,,,,,,9,0,2,0,0,0,5,5,62,62,1,0,0,71
16,T.Gerhart,00-0027888,yes,JAC,RB,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,1,0,0,0,7,12,14,1,1,0,0,53
16,A.Hurns,00-0030821,yes,JAC,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,3,0,0,0,26,,,,,,,
16,M.Lewis,00-0024243,yes,JAC,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,1,0,0,6,,,,,,,
16,M.Lee,00-0031431,yes,JAC,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,4,0,0,0,65,,,,,,,
16,J.Scobee,00-0022874,yes,JAC,,,,,,,,,,,,0,0,0,0,3,0,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,B.Anger,00-0029692,yes,JAC,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,61,7,321,,,,,,,,,,,,,,,,,,,
16,A.Sanders,00-0030550,yes,JAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,2,0,,,,,,,,,,,,,,
16,E.Hood,00-0027008,yes,JAC,DE,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A.Jones,00-0029946,yes,JAC,DT,2,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,A.Colvin,00-0031259,yes,JAC,CB,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,J.Thomas,00-0028133,yes,JAC,OLB,5,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,J.Cyprien,00-0030538,yes,JAC,SS,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D.Gratz,00-0030539,yes,JAC,CB,2,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C.Smith,00-0031264,yes,JAC,DE,0,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,T.Smith,00-0031309,yes,JAC,OLB,5,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,T.Alualu,00-0027862,yes,JAC,DT,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,S.Marks,00-0027038,yes,JAC,DT,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,J.Evans,00-0030557,yes,JAC,SS,2,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,R.Davis,00-0029053,yes,JAC,DE,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,D.McCray,00-0030451,yes,JAC,CB,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,C.Whitehurst,00-0024296,no,TEN,QB,,,,,,,,,,,,,,,,,,,,,,,,,35,24,0,1,0,0,287,,,,,,,,,,,,,,,,,,3,10,0,0,0,0,12
16,B.Sankey,00-0031413,no,TEN,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,1,0,0,0,9,14,8,0,0,0,0,44
16,S.Greene,00-0026899,no,TEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,0,0,0,0,28
16,L.Washington,00-0024332,no,TEN,,,,,,,,,,,,,,,,,,,,,12,12,0,1,0,,,,,,,,,,,,,6,10,0,4,0,25,8,7,1,0,0,62,4,11,0,0,0,0,11
16,D.Walker,00-0024389,no,TEN,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,4,0,0,0,54,,,,,,,
